Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category,lat,long
09/30/2021,22109,Terrebonne Parish,LA,38.1,Metro,0.9,Very High Concern,29.41477470727172,-90.8663441538202
09/30/2021,47113,Madison County,TN,47.0,Metro,0.71,High Concern,35.608144966170585,-88.83845899806906
09/30/2021,45053,Jasper County,SC,31.1,Metro,0.94,Very High Concern,32.4367196772365,-81.0315128929417
09/30/2021,41001,Baker County,OR,64.5,Non-metro,0.69,High Concern,44.709152741581285,-117.6753042384008
09/30/2021,22065,Madison Parish,LA,36.1,Non-metro,0.97,Very High Concern,32.36440307134817,-91.24262373016052
09/30/2021,4021,Pinal County,AZ,44.3,Metro,0.86,Very High Concern,32.90439176331561,-111.34467078195728
09/30/2021,28071,Lafayette County,MS,48.6,Non-metro,0.51,Moderate Concern,34.35674500623739,-89.48490771621074
09/30/2021,35003,Catron County,NM,29.9,Non-metro,0.34,Low Concern,33.915276134970675,-108.4046109984945
09/30/2021,31001,Adams County,NE,36.7,Non-metro,0.36,Low Concern,40.52447611392715,-98.5012092108898
09/30/2021,20037,Crawford County,KS,41.5,Non-metro,0.7,High Concern,37.5073164766456,-94.85181559403776
09/30/2021,8049,Grand County,CO,55.2,Non-metro,0.1,Very Low Concern,40.10263076536024,-106.11833045965344
09/30/2021,17121,Marion County,IL,36.4,Non-metro,0.74,High Concern,38.64959343207136,-88.91898306643903
09/30/2021,45037,Edgefield County,SC,50.5,Metro,0.85,Very High Concern,33.77223475055397,-81.96643733091604
09/30/2021,13269,Taylor County,GA,26.2,Non-metro,0.92,Very High Concern,32.55547640005065,-84.2504742814891
09/30/2021,1107,Pickens County,AL,41.0,Metro,0.92,Very High Concern,33.28079282373015,-88.0887508065939
09/30/2021,32019,Lyon County,NV,35.4,Non-metro,0.58,Moderate Concern,39.02028336084263,-119.18912155353829
09/30/2021,20117,Marshall County,KS,55.7,Non-metro,0.13,Very Low Concern,39.78356676290934,-96.52294060891872
09/30/2021,47147,Robertson County,TN,43.7,Metro,0.43,Moderate Concern,36.52546695736953,-86.87058161575044
09/30/2021,19117,Lucas County,IA,40.5,Non-metro,0.28,Low Concern,41.02939549751047,-93.32773854965647
09/30/2021,31071,Garfield County,NE,26.5,Non-metro,0.04,Very Low Concern,41.914356213479245,-98.99140271554688
09/30/2021,51019,Bedford County,VA,40.4,Metro,0.1,Very Low Concern,37.31516948513392,-79.52418435893514
09/30/2021,47003,Bedford County,TN,34.3,Non-metro,0.78,High Concern,35.51380346063998,-86.45888635995871
09/30/2021,47177,Warren County,TN,34.1,Non-metro,0.83,Very High Concern,35.67869888606846,-85.7785048046385
09/30/2021,13005,Bacon County,GA,11.5,Non-metro,0.94,Very High Concern,31.553680087486093,-82.45269850637237
09/30/2021,1077,Lauderdale County,AL,40.1,Metro,0.45,Moderate Concern,34.90140732669629,-87.6540096469209
09/30/2021,39087,Lawrence County,OH,37.7,Metro,0.56,Moderate Concern,38.59841852014224,-82.5367786606436
09/30/2021,54081,Raleigh County,WV,21.2,Metro,0.77,High Concern,37.771358934087786,-81.24865057778747
09/30/2021,53055,San Juan County,WA,73.2,Non-metro,0.09,Very Low Concern,48.57819131372923,-122.96496943944491
09/30/2021,16015,Boise County,ID,27.3,Metro,0.07,Very Low Concern,43.98913016767068,-115.73036319079512
09/30/2021,18079,Jennings County,IN,35.3,Non-metro,0.38,Low Concern,38.996923297558006,-85.62803435540019
09/30/2021,13083,Dade County,GA,19.1,Metro,0.52,Moderate Concern,34.85455198002998,-85.50451949439496
09/30/2021,6031,Kings County,CA,35.9,Metro,0.97,Very High Concern,36.07534371008504,-119.8155506566914
09/30/2021,22079,Rapides Parish,LA,42.0,Metro,0.91,Very High Concern,31.198629979290303,-92.5331868712185
09/30/2021,28137,Tate County,MS,37.0,Metro,0.87,Very High Concern,34.650328878860066,-89.94478701963466
09/30/2021,56043,Washakie County,WY,34.9,Non-metro,0.37,Low Concern,43.90496992686379,-107.68281867797704
09/30/2021,22121,West Baton Rouge Parish,LA,46.6,Metro,0.76,High Concern,30.463412839940005,-91.31273518245304
09/30/2021,13267,Tattnall County,GA,12.7,Non-metro,0.91,Very High Concern,32.04579765483292,-82.05812943063302
09/30/2021,29035,Carter County,MO,28.7,Non-metro,0.75,High Concern,36.94123567977368,-90.96234244245191
09/30/2021,6041,Marin County,CA,76.9,Metro,0.27,Low Concern,38.07338555626221,-122.72341555726418
09/30/2021,39159,Union County,OH,53.3,Metro,0.08,Very Low Concern,40.29940583632701,-83.37157009422755
09/30/2021,45013,Beaufort County,SC,55.5,Metro,0.4,Moderate Concern,32.38554044539781,-80.73021038913531
09/30/2021,2198,Prince of Wales-Hyder Census Area,AK,47.5,Non-metro,0.77,High Concern,55.79972761062095,-133.01919913685245
09/30/2021,39075,Holmes County,OH,16.0,Non-metro,0.44,Moderate Concern,40.56120787095739,-81.92934087401707
09/30/2021,53011,Clark County,WA,55.4,Metro,0.29,Low Concern,45.77920927703085,-122.4825200476553
09/30/2021,40103,Noble County,OK,53.4,Non-metro,0.34,Low Concern,36.38858847715792,-97.23050671178606
09/30/2021,54009,Brooke County,WV,21.4,Metro,0.33,Low Concern,40.273868865754366,-80.5764521299657
09/30/2021,54063,Monroe County,WV,29.2,Non-metro,0.47,Moderate Concern,37.56038407853501,-80.55049861699615
09/30/2021,31039,Cuming County,NE,46.0,Non-metro,0.19,Very Low Concern,41.91639853173904,-96.78738587984375
09/30/2021,25019,Nantucket County,MA,1.3,Non-metro,0.03,Very Low Concern,41.28313945692872,-70.06919709003756
09/30/2021,37185,Warren County,NC,32.7,Non-metro,0.89,Very High Concern,36.39652057647636,-78.10668108358882
09/30/2021,51071,Giles County,VA,40.5,Metro,0.27,Low Concern,37.31424646341328,-80.70293917317055
09/30/2021,55069,Lincoln County,WI,48.9,Non-metro,0.1,Very Low Concern,45.33743734883885,-89.73459921600416
09/30/2021,18051,Gibson County,IN,41.6,Non-metro,0.32,Low Concern,38.31185418110544,-87.58461346877569
09/30/2021,28099,Neshoba County,MS,33.7,Non-metro,0.97,Very High Concern,32.75348008835109,-89.11756548085579
09/30/2021,36113,Warren County,NY,68.8,Metro,0.17,Very Low Concern,43.56096668646489,-73.8460167641418
09/30/2021,21203,Rockcastle County,KY,32.2,Non-metro,0.79,High Concern,37.36505827030142,-84.31600989437104
09/30/2021,20129,Morton County,KS,33.4,Non-metro,0.41,Moderate Concern,37.19138844911043,-101.79924905833052
09/30/2021,17055,Franklin County,IL,35.4,Non-metro,0.61,High Concern,37.9922777854251,-88.92413725856049
09/30/2021,54003,Berkeley County,WV,30.1,Metro,0.44,Moderate Concern,39.464065755093166,-78.02751272648277
09/30/2021,46035,Davison County,SD,41.1,Non-metro,0.23,Low Concern,43.67472433831375,-98.14595064799347
09/30/2021,46027,Clay County,SD,55.5,Non-metro,0.25,Low Concern,42.91468167527592,-96.97564573526792
09/30/2021,29215,Texas County,MO,28.7,Non-metro,0.83,Very High Concern,37.31730082265185,-91.96504500578736
09/30/2021,36097,Schuyler County,NY,55.7,Non-metro,0.37,Low Concern,42.39380391052364,-76.87517162586482
09/30/2021,56037,Sweetwater County,WY,36.5,Non-metro,0.37,Low Concern,41.65953368768993,-108.87956293546816
09/30/2021,5071,Johnson County,AR,41.7,Non-metro,0.88,Very High Concern,35.5700647037424,-93.4598930135798
09/30/2021,20141,Osborne County,KS,37.4,Non-metro,0.07,Very Low Concern,39.35033034228786,-98.76794728456048
09/30/2021,21231,Wayne County,KY,34.5,Non-metro,0.75,High Concern,36.80127910050611,-84.82862312595402
09/30/2021,37175,Transylvania County,NC,48.0,Non-metro,0.4,Low Concern,35.20214088153996,-82.7982082954456
09/30/2021,19073,Greene County,IA,51.5,Non-metro,0.2,Very Low Concern,42.03624153306765,-94.39683406538074
09/30/2021,8037,Eagle County,CO,70.5,Non-metro,0.14,Very Low Concern,39.62784556293205,-106.69536644502288
09/30/2021,38001,Adams County,ND,42.5,Non-metro,0.03,Very Low Concern,46.0968324499697,-102.5285066509134
09/30/2021,38039,Griggs County,ND,42.5,Non-metro,0.07,Very Low Concern,47.45728109367664,-98.23704597509672
09/30/2021,27125,Red Lake County,MN,46.6,Non-metro,0.15,Very Low Concern,47.871689867000114,-96.09534973773206
09/30/2021,22083,Richland Parish,LA,37.4,Non-metro,0.86,Very High Concern,32.41780311074509,-91.76347507020309
09/30/2021,13205,Mitchell County,GA,19.0,Non-metro,0.99,Very High Concern,31.22532030903023,-84.19427546982408
09/30/2021,55035,Eau Claire County,WI,54.6,Metro,0.22,Low Concern,44.72678037921127,-91.28598002887192
09/30/2021,20043,Doniphan County,KS,41.7,Metro,0.23,Low Concern,39.78806040002374,-95.14679868969304
09/30/2021,36069,Ontario County,NY,60.6,Metro,0.23,Low Concern,42.852848290361386,-77.29982004123828
09/30/2021,54105,Wirt County,WV,5.8,Metro,0.37,Low Concern,39.022446865899546,-81.37868924801539
09/30/2021,47015,Cannon County,TN,26.6,Metro,0.37,Low Concern,35.808670499829006,-86.06173582006797
09/30/2021,20055,Finney County,KS,35.5,Non-metro,0.82,Very High Concern,38.044282109415576,-100.73699850189044
09/30/2021,56015,Goshen County,WY,33.3,Non-metro,0.33,Low Concern,42.08791523338691,-104.35331226204426
09/30/2021,18117,Orange County,IN,49.4,Non-metro,0.65,High Concern,38.54179057221896,-86.49506132380635
09/30/2021,19009,Audubon County,IA,53.0,Non-metro,0.02,Very Low Concern,41.684602025452975,-94.90581787645112
09/30/2021,37009,Ashe County,NC,44.1,Non-metro,0.5,Moderate Concern,36.43447673458056,-81.50050206898709
09/30/2021,2185,North Slope Borough,AK,32.4,Non-metro,0.73,High Concern,69.31214959526797,-153.48104285015563
09/30/2021,1019,Cherokee County,AL,27.1,Non-metro,0.45,Moderate Concern,34.17590465311609,-85.60380095916831
09/30/2021,46029,Codington County,SD,39.0,Non-metro,0.24,Low Concern,44.97785072841516,-97.18862733875156
09/30/2021,6087,Santa Cruz County,CA,68.2,Metro,0.54,Moderate Concern,37.05618848793641,-122.00184962661211
09/30/2021,49019,Grand County,UT,57.0,Non-metro,0.52,Moderate Concern,38.981973016537,-109.56985645435208
09/30/2021,21199,Pulaski County,KY,41.9,Non-metro,0.74,High Concern,37.10386539051191,-84.57725002048795
09/30/2021,2158,Kusilvak Census Area,AK,56.8,Non-metro,0.93,Very High Concern,62.15502017500555,-163.3826213573158
09/30/2021,2130,Ketchikan Gateway Borough,AK,56.5,Non-metro,0.55,Moderate Concern,55.58516170571989,-130.9288092651757
09/30/2021,55107,Rusk County,WI,35.7,Non-metro,0.35,Low Concern,45.475143004374814,-91.13316554806518
09/30/2021,27129,Renville County,MN,46.6,Non-metro,0.2,Very Low Concern,44.72681383547325,-94.94711956025586
09/30/2021,30085,Roosevelt County,MT,50.1,Non-metro,0.89,Very High Concern,48.29450728233392,-105.0164075804916
09/30/2021,20065,Graham County,KS,65.9,Non-metro,0.13,Very Low Concern,39.34972719215288,-99.88322903036926
09/30/2021,12095,Orange County,FL,58.9,Metro,0.67,High Concern,28.514424652065124,-81.32351241050317
09/30/2021,29201,Scott County,MO,38.3,Non-metro,0.78,High Concern,37.053039938888254,-89.56851988226965
09/30/2021,28157,Wilkinson County,MS,55.3,Non-metro,0.92,Very High Concern,31.161079789842688,-91.3109261693884
09/30/2021,37063,Durham County,NC,59.3,Metro,0.62,High Concern,36.036016820763216,-78.87662142973515
09/30/2021,39137,Putnam County,OH,42.3,Non-metro,0.02,Very Low Concern,41.02212145297632,-84.13172734467774
09/30/2021,5041,Desha County,AR,50.5,Non-metro,0.96,Very High Concern,33.833284507105354,-91.25398249476532
09/30/2021,39123,Ottawa County,OH,54.9,Non-metro,0.15,Very Low Concern,41.53810171770284,-83.14085811826273
09/30/2021,19177,Van Buren County,IA,37.0,Non-metro,0.25,Low Concern,40.75321809871581,-91.9499662803536
09/30/2021,17033,Crawford County,IL,42.1,Non-metro,0.38,Low Concern,39.00269711288796,-87.7595614069562
09/30/2021,49015,Emery County,UT,36.7,Non-metro,0.26,Low Concern,38.99673935994485,-110.70059843760184
09/30/2021,16079,Shoshone County,ID,36.3,Non-metro,0.76,High Concern,47.352940813146894,-115.89236293560565
09/30/2021,6115,Yuba County,CA,41.6,Metro,0.94,Very High Concern,39.26900718329727,-121.3512642631278
09/30/2021,26045,Eaton County,MI,48.6,Metro,0.31,Low Concern,42.59607598642911,-84.83830305457961
09/30/2021,39151,Stark County,OH,47.3,Metro,0.37,Low Concern,40.81388291130038,-81.36562802531468
09/30/2021,20109,Logan County,KS,41.2,Non-metro,0.13,Very Low Concern,38.917303856268006,-101.14840969371984
09/30/2021,13009,Baldwin County,GA,12.6,Non-metro,0.87,Very High Concern,33.06926620604074,-83.24955570280326
09/30/2021,42109,Snyder County,PA,40.5,Non-metro,0.23,Low Concern,40.76983942068152,-77.07016618562257
09/30/2021,45089,Williamsburg County,SC,48.9,Non-metro,0.97,Very High Concern,33.61991093721087,-79.72772084627472
09/30/2021,1039,Covington County,AL,32.5,Non-metro,0.77,High Concern,31.248491453552955,-86.45126684432357
09/30/2021,20123,Mitchell County,KS,48.0,Non-metro,0.28,Low Concern,39.39326642151083,-98.2093697891757
09/30/2021,20175,Seward County,KS,37.5,Non-metro,0.91,Very High Concern,37.19332916172251,-100.85134443991512
09/30/2021,1003,Baldwin County,AL,42.5,Metro,0.22,Low Concern,30.72747876693927,-87.72256353282204
09/30/2021,12115,Sarasota County,FL,62.4,Metro,0.25,Low Concern,27.184467891882765,-82.33150444148295
09/30/2021,12067,Lafayette County,FL,34.2,Non-metro,0.98,Very High Concern,29.98550163421513,-83.18109169194011
09/30/2021,17145,Perry County,IL,35.5,Non-metro,0.65,High Concern,38.08375244619143,-89.36700209948503
09/30/2021,28033,DeSoto County,MS,44.0,Metro,0.3,Low Concern,34.87539585973589,-89.99182030480347
09/30/2021,30033,Garfield County,MT,17.2,Non-metro,0.01,Very Low Concern,47.27762860023925,-106.9928978815396
09/30/2021,18181,White County,IN,48.9,Non-metro,0.24,Low Concern,40.74975985544136,-86.86548809081866
09/30/2021,17127,Massac County,IL,30.9,Non-metro,0.75,High Concern,37.21896984324482,-88.7077219383499
09/30/2021,18019,Clark County,IN,53.8,Metro,0.25,Low Concern,38.47717759094238,-85.70729854416508
09/30/2021,47183,Weakley County,TN,31.7,Non-metro,0.66,High Concern,36.29826079074829,-88.71780070315044
09/30/2021,40035,Craig County,OK,45.2,Non-metro,0.85,Very High Concern,36.76172543296175,-95.2084840822368
09/30/2021,55081,Monroe County,WI,45.5,Non-metro,0.46,Moderate Concern,43.94574599348095,-90.6177958350602
09/30/2021,40025,Cimarron County,OK,25.1,Non-metro,0.45,Moderate Concern,36.74826237832645,-102.51774524621148
09/30/2021,9003,Hartford County,CT,66.0,Metro,0.51,Moderate Concern,41.806405916901966,-72.73287268847098
09/30/2021,35006,Cibola County,NM,56.1,Non-metro,1.0,Very High Concern,34.912528219867525,-107.99970396310805
09/30/2021,19187,Webster County,IA,50.7,Non-metro,0.46,Moderate Concern,42.42794489533061,-94.18177670129236
09/30/2021,4015,Mohave County,AZ,35.3,Metro,0.86,Very High Concern,35.704095159106224,-113.75795269664282
09/30/2021,27037,Dakota County,MN,58.7,Metro,0.12,Very Low Concern,44.671870416384216,-93.0654345002742
09/30/2021,19151,Pocahontas County,IA,47.2,Non-metro,0.15,Very Low Concern,42.73416444916401,-94.67874432702364
09/30/2021,42015,Bradford County,PA,36.8,Non-metro,0.35,Low Concern,41.78869706636237,-76.51538647045913
09/30/2021,19165,Shelby County,IA,53.3,Non-metro,0.13,Very Low Concern,41.68509094897652,-95.3101778898982
09/30/2021,42121,Venango County,PA,38.7,Non-metro,0.42,Moderate Concern,41.4009898446184,-79.75795405265366
09/30/2021,28073,Lamar County,MS,51.3,Metro,0.53,Moderate Concern,31.20600687564467,-89.50866272360302
09/30/2021,29023,Butler County,MO,29.3,Non-metro,0.82,Very High Concern,36.71641166217986,-90.4065748479816
09/30/2021,17093,Kendall County,IL,52.0,Metro,0.14,Very Low Concern,41.590565477890486,-88.4287969179681
09/30/2021,53053,Pierce County,WA,53.5,Metro,0.49,Moderate Concern,47.02409030111075,-122.10455702303624
09/30/2021,13125,Glascock County,GA,12.4,Non-metro,0.69,High Concern,33.22928288536465,-82.61070062299642
09/30/2021,55097,Portage County,WI,54.3,Non-metro,0.17,Very Low Concern,44.47603876742341,-89.50139676245568
09/30/2021,39053,Gallia County,OH,38.6,Non-metro,0.66,High Concern,38.82470019227007,-82.31690824986539
09/30/2021,17009,Brown County,IL,30.6,Non-metro,0.47,Moderate Concern,39.961810519701096,-90.75041255823078
09/30/2021,29013,Bates County,MO,34.0,Metro,0.39,Low Concern,38.25726018068001,-94.34002279942808
09/30/2021,47075,Haywood County,TN,43.2,Non-metro,0.87,Very High Concern,35.58323049078022,-89.28381363160368
09/30/2021,26005,Allegan County,MI,44.2,Non-metro,0.18,Very Low Concern,42.59127317715206,-85.88843866323575
09/30/2021,39049,Franklin County,OH,55.1,Metro,0.51,Moderate Concern,39.96954220974807,-83.00929574699312
09/30/2021,47157,Shelby County,TN,44.4,Metro,0.78,High Concern,35.18398478661025,-89.89554941816228
09/30/2021,20185,Stafford County,KS,39.1,Non-metro,0.28,Low Concern,38.030981144120354,-98.71742593869575
09/30/2021,21217,Taylor County,KY,46.0,Non-metro,0.72,High Concern,37.36646569645785,-85.32792647312922
09/30/2021,22027,Claiborne Parish,LA,35.6,Non-metro,0.95,Very High Concern,32.822635081345254,-92.99575993474208
09/30/2021,39099,Mahoning County,OH,49.6,Metro,0.59,Moderate Concern,41.014644631548165,-80.77630521305726
09/30/2021,2261,Valdez-Cordova Census Area,AK,50.6,,0.27,Low Concern,61.561955115598806,-144.46863096113148
09/30/2021,47055,Giles County,TN,32.8,Non-metro,0.6,High Concern,35.202132966834284,-87.03477625697818
09/30/2021,51067,Franklin County,VA,39.2,Metro,0.4,Moderate Concern,36.991955755991405,-79.88105915274124
09/30/2021,8013,Boulder County,CO,68.2,Metro,0.17,Very Low Concern,40.09248855232531,-105.35772961262155
09/30/2021,22015,Bossier Parish,LA,39.4,Metro,0.59,Moderate Concern,32.67892598931742,-93.60504359203878
09/30/2021,13279,Toombs County,GA,18.6,Non-metro,0.98,Very High Concern,32.12161158005105,-82.33121596075421
09/30/2021,28105,Oktibbeha County,MS,45.5,Non-metro,0.64,High Concern,33.424956793956234,-88.87933352922043
09/30/2021,51161,Roanoke County,VA,47.1,Metro,0.13,Very Low Concern,37.26928424530938,-80.06799367986925
09/30/2021,40131,Rogers County,OK,39.7,Metro,0.28,Low Concern,36.37157301366782,-95.60435911880214
09/30/2021,13201,Miller County,GA,20.0,Non-metro,0.78,High Concern,31.164005230826767,-84.73078382508005
09/30/2021,21071,Floyd County,KY,48.7,Non-metro,0.85,Very High Concern,37.55711904966176,-82.74570556885945
09/30/2021,31105,Kimball County,NE,31.3,Non-metro,0.56,Moderate Concern,41.19776799181648,-103.71491727076256
09/30/2021,26031,Cheboygan County,MI,45.6,Non-metro,0.29,Low Concern,45.446519491660666,-84.49990074041696
09/30/2021,18047,Franklin County,IN,32.1,Non-metro,0.15,Very Low Concern,39.41486847890327,-85.06014333272965
09/30/2021,5095,Monroe County,AR,47.3,Non-metro,0.85,Very High Concern,34.67784528117564,-91.20390435091556
09/30/2021,29165,Platte County,MO,47.9,Metro,0.1,Very Low Concern,39.3802924833487,-94.77381633623304
09/30/2021,51181,Surry County,VA,48.4,Non-metro,0.37,Low Concern,37.1098381927128,-76.9001995609689
09/30/2021,26079,Kalkaska County,MI,41.7,Non-metro,0.51,Moderate Concern,44.68466839733204,-85.0902082336636
09/30/2021,16087,Washington County,ID,33.3,Non-metro,0.85,Very High Concern,44.452423819640416,-116.78473628222136
09/30/2021,8009,Baca County,CO,34.9,Non-metro,0.61,High Concern,37.31919022603764,-102.56037464026164
09/30/2021,22123,West Carroll Parish,LA,36.1,Non-metro,0.67,High Concern,32.78849999046148,-91.4567695149428
