Date,FIPS,County,State,Vaccination_Complete_Pct,Metro_status,Social Vulnerability Index (SVI),SVI Category
09/30/2021,53061,Snohomish County,WA,59.5,Metro,0.28,Low Concern
09/30/2021,24011,Caroline County,MD,50.4,Non-metro,0.55,Moderate Concern
09/30/2021,20169,Saline County,KS,42.7,Non-metro,0.42,Moderate Concern
09/30/2021,26163,Wayne County,MI,45.7,Metro,0.87,Very High Concern
09/30/2021,53007,Chelan County,WA,60.8,Metro,0.68,High Concern
09/30/2021,40019,Carter County,OK,36.8,Non-metro,0.79,High Concern
09/30/2021,46015,Brule County,SD,37.3,Non-metro,0.57,Moderate Concern
09/30/2021,54011,Cabell County,WV,21.7,Metro,0.62,High Concern
09/30/2021,17191,Wayne County,IL,34.3,Non-metro,0.43,Moderate Concern
09/30/2021,46059,Hand County,SD,35.1,Non-metro,0.03,Very Low Concern
09/30/2021,51049,Cumberland County,VA,34.1,Non-metro,0.58,Moderate Concern
09/30/2021,21099,Hart County,KY,30.3,Non-metro,0.77,High Concern
09/30/2021,55001,Adams County,WI,49.7,Non-metro,0.57,Moderate Concern
09/30/2021,19153,Polk County,IA,58.0,Metro,0.38,Low Concern
09/30/2021,1053,Escambia County,AL,30.5,Non-metro,0.86,Very High Concern
09/30/2021,16049,Idaho County,ID,25.3,Non-metro,0.54,Moderate Concern
09/30/2021,12061,Indian River County,FL,58.8,Metro,0.4,Low Concern
09/30/2021,37061,Duplin County,NC,35.0,Non-metro,0.98,Very High Concern
09/30/2021,36011,Cayuga County,NY,52.2,Non-metro,0.5,Moderate Concern
09/30/2021,46087,McCook County,SD,40.2,Metro,0.22,Low Concern
09/30/2021,19097,Jackson County,IA,47.6,Non-metro,0.13,Very Low Concern
09/30/2021,40059,Harper County,OK,38.5,Non-metro,0.32,Low Concern
09/30/2021,16057,Latah County,ID,47.5,Non-metro,0.25,Low Concern
09/30/2021,29003,Andrew County,MO,31.8,Metro,0.03,Very Low Concern
09/30/2021,54057,Mineral County,WV,33.2,Metro,0.59,Moderate Concern
09/30/2021,29037,Cass County,MO,43.7,Metro,0.12,Very Low Concern
09/30/2021,46061,Hanson County,SD,31.2,Non-metro,0.0,Very Low Concern
09/30/2021,31019,Buffalo County,NE,34.7,Non-metro,0.27,Low Concern
09/30/2021,54023,Grant County,WV,13.4,Non-metro,0.37,Low Concern
09/30/2021,13263,Talbot County,GA,26.8,Non-metro,0.86,Very High Concern
09/30/2021,20003,Anderson County,KS,37.2,Non-metro,0.23,Low Concern
09/30/2021,45001,Abbeville County,SC,34.6,Non-metro,0.86,Very High Concern
09/30/2021,47111,Macon County,TN,26.4,Metro,0.69,High Concern
09/30/2021,51740,Portsmouth city,VA,78.5,Metro,0.8,Very High Concern
09/30/2021,18101,Martin County,IN,42.8,Non-metro,0.24,Low Concern
09/30/2021,12009,Brevard County,FL,55.8,Metro,0.37,Low Concern
09/30/2021,39065,Hardin County,OH,32.5,Non-metro,0.47,Moderate Concern
09/30/2021,26109,Menominee County,MI,62.4,Non-metro,0.28,Low Concern
09/30/2021,31185,York County,NE,46.1,Non-metro,0.18,Very Low Concern
09/30/2021,36073,Orleans County,NY,47.6,Metro,0.64,High Concern
09/30/2021,20155,Reno County,KS,43.8,Non-metro,0.59,Moderate Concern
09/30/2021,34027,Morris County,NJ,68.5,Metro,0.12,Very Low Concern
09/30/2021,6057,Nevada County,CA,54.7,Non-metro,0.2,Low Concern
09/30/2021,31087,Hitchcock County,NE,29.5,Non-metro,0.19,Very Low Concern
09/30/2021,47171,Unicoi County,TN,46.7,Metro,0.8,High Concern
09/30/2021,28093,Marshall County,MS,44.1,Metro,0.69,High Concern
09/30/2021,5079,Lincoln County,AR,30.2,Metro,0.81,Very High Concern
09/30/2021,6099,Stanislaus County,CA,46.2,Metro,0.87,Very High Concern
09/30/2021,47169,Trousdale County,TN,31.1,Metro,0.52,Moderate Concern
09/30/2021,39109,Miami County,OH,41.3,Metro,0.12,Very Low Concern
09/30/2021,45027,Clarendon County,SC,39.8,Non-metro,0.98,Very High Concern
09/30/2021,36107,Tioga County,NY,52.8,Metro,0.2,Very Low Concern
09/30/2021,42061,Huntingdon County,PA,44.8,Non-metro,0.49,Moderate Concern
09/30/2021,13237,Putnam County,GA,11.8,Non-metro,0.43,Moderate Concern
09/30/2021,47081,Hickman County,TN,34.9,Metro,0.57,Moderate Concern
09/30/2021,36057,Montgomery County,NY,58.1,Non-metro,0.83,Very High Concern
09/30/2021,37149,Polk County,NC,39.1,Non-metro,0.38,Low Concern
09/30/2021,40119,Payne County,OK,41.6,Non-metro,0.51,Moderate Concern
09/30/2021,38063,Nelson County,ND,62.0,Non-metro,0.04,Very Low Concern
09/30/2021,53051,Pend Oreille County,WA,34.2,Metro,0.54,Moderate Concern
09/30/2021,29067,Douglas County,MO,21.1,Non-metro,0.52,Moderate Concern
09/30/2021,26021,Berrien County,MI,48.0,Metro,0.65,High Concern
09/30/2021,19111,Lee County,IA,45.0,Non-metro,0.5,Moderate Concern
09/30/2021,18073,Jasper County,IN,41.0,Metro,0.27,Low Concern
09/30/2021,37039,Cherokee County,NC,45.0,Non-metro,0.49,Moderate Concern
09/30/2021,18077,Jefferson County,IN,50.3,Non-metro,0.44,Moderate Concern
09/30/2021,27165,Watonwan County,MN,49.1,Non-metro,0.52,Moderate Concern
09/30/2021,51061,Fauquier County,VA,52.7,Metro,0.03,Very Low Concern
09/30/2021,20095,Kingman County,KS,41.7,Metro,0.05,Very Low Concern
09/30/2021,39089,Licking County,OH,47.8,Metro,0.23,Low Concern
09/30/2021,18153,Sullivan County,IN,43.8,Metro,0.64,High Concern
09/30/2021,51650,Hampton city,VA,51.8,Metro,0.67,High Concern
09/30/2021,30017,Custer County,MT,37.1,Non-metro,0.29,Low Concern
09/30/2021,13011,Banks County,GA,12.6,Non-metro,0.56,Moderate Concern
09/30/2021,17091,Kankakee County,IL,40.4,Metro,0.67,High Concern
09/30/2021,42039,Crawford County,PA,44.1,Non-metro,0.51,Moderate Concern
09/30/2021,12125,Union County,FL,31.5,Non-metro,0.84,Very High Concern
09/30/2021,19149,Plymouth County,IA,46.2,Metro,0.13,Very Low Concern
09/30/2021,40045,Ellis County,OK,30.9,Non-metro,0.3,Low Concern
09/30/2021,40057,Harmon County,OK,41.7,Non-metro,0.81,Very High Concern
09/30/2021,6015,Del Norte County,CA,35.3,Non-metro,0.97,Very High Concern
09/30/2021,46023,Charles Mix County,SD,41.8,Non-metro,0.74,High Concern
09/30/2021,21167,Mercer County,KY,50.5,Non-metro,0.41,Moderate Concern
09/30/2021,5069,Jefferson County,AR,35.3,Metro,0.94,Very High Concern
09/30/2021,20041,Dickinson County,KS,45.9,Non-metro,0.33,Low Concern
09/30/2021,26085,Lake County,MI,51.4,Non-metro,0.78,High Concern
09/30/2021,19019,Buchanan County,IA,48.0,Non-metro,0.07,Very Low Concern
09/30/2021,37029,Camden County,NC,36.4,Non-metro,0.31,Low Concern
09/30/2021,26143,Roscommon County,MI,48.6,Non-metro,0.46,Moderate Concern
09/30/2021,12077,Liberty County,FL,30.8,Non-metro,0.83,Very High Concern
09/30/2021,12005,Bay County,FL,42.9,Metro,0.61,High Concern
09/30/2021,55135,Waupaca County,WI,47.0,Non-metro,0.18,Very Low Concern
09/30/2021,26159,Van Buren County,MI,48.0,Metro,0.66,High Concern
09/30/2021,6007,Butte County,CA,45.3,Metro,0.81,Very High Concern
09/30/2021,34019,Hunterdon County,NJ,60.8,Metro,0.03,Very Low Concern
09/30/2021,19145,Page County,IA,46.9,Non-metro,0.33,Low Concern
09/30/2021,44001,Bristol County,RI,68.7,Metro,0.12,Very Low Concern
09/30/2021,28113,Pike County,MS,42.2,Non-metro,0.99,Very High Concern
09/30/2021,29113,Lincoln County,MO,33.9,Metro,0.29,Low Concern
09/30/2021,18135,Randolph County,IN,39.1,Non-metro,0.43,Moderate Concern
09/30/2021,36059,Nassau County,NY,68.7,Metro,0.24,Low Concern
09/30/2021,54049,Marion County,WV,8.9,Non-metro,0.49,Moderate Concern
09/30/2021,13265,Taliaferro County,GA,18.7,Non-metro,0.91,Very High Concern
09/30/2021,13271,Telfair County,GA,16.8,Non-metro,0.84,Very High Concern
09/30/2021,29149,Oregon County,MO,26.9,Non-metro,0.49,Moderate Concern
09/30/2021,17087,Johnson County,IL,32.5,Non-metro,0.46,Moderate Concern
09/30/2021,22099,St. Martin Parish,LA,34.8,Metro,0.78,High Concern
09/30/2021,29005,Atchison County,MO,49.8,Non-metro,0.07,Very Low Concern
09/30/2021,54001,Barbour County,WV,6.6,Non-metro,0.65,High Concern
09/30/2021,39173,Wood County,OH,54.3,Metro,0.17,Very Low Concern
09/30/2021,51005,Alleghany County,VA,37.2,Non-metro,0.45,Moderate Concern
09/30/2021,1119,Sumter County,AL,42.1,Non-metro,0.96,Very High Concern
09/30/2021,28009,Benton County,MS,43.0,Metro,0.66,High Concern
09/30/2021,46111,Sanborn County,SD,38.6,Non-metro,0.04,Very Low Concern
09/30/2021,30069,Petroleum County,MT,27.7,Non-metro,0.0,Very Low Concern
09/30/2021,39175,Wyandot County,OH,41.8,Non-metro,0.23,Low Concern
09/30/2021,21035,Calloway County,KY,41.8,Non-metro,0.5,Moderate Concern
09/30/2021,27017,Carlton County,MN,54.7,Metro,0.27,Low Concern
09/30/2021,21127,Lawrence County,KY,38.1,Non-metro,0.76,High Concern
09/30/2021,51009,Amherst County,VA,41.8,Metro,0.47,Moderate Concern
09/30/2021,37119,Mecklenburg County,NC,52.1,Metro,0.44,Moderate Concern
09/30/2021,41059,Umatilla County,OR,46.4,Non-metro,0.97,Very High Concern
09/30/2021,13063,Clayton County,GA,18.8,Metro,0.91,Very High Concern
09/30/2021,51790,Staunton city,VA,46.1,Metro,0.44,Moderate Concern
09/30/2021,30015,Chouteau County,MT,26.7,Non-metro,0.48,Moderate Concern
09/30/2021,18091,LaPorte County,IN,50.0,Metro,0.72,High Concern
09/30/2021,51540,Charlottesville city,VA,47.4,Metro,0.41,Moderate Concern
09/30/2021,46081,Lawrence County,SD,40.4,Non-metro,0.26,Low Concern
09/30/2021,19039,Clarke County,IA,47.8,Non-metro,0.48,Moderate Concern
09/30/2021,17107,Logan County,IL,41.6,Non-metro,0.23,Low Concern
09/30/2021,13025,Brantley County,GA,11.2,Metro,0.62,High Concern
09/30/2021,54071,Pendleton County,WV,36.7,Non-metro,0.36,Low Concern
09/30/2021,19163,Scott County,IA,52.0,Metro,0.27,Low Concern
09/30/2021,40085,Love County,OK,34.8,Non-metro,0.63,High Concern
09/30/2021,51109,Louisa County,VA,40.1,Non-metro,0.33,Low Concern
09/30/2021,2240,Southeast Fairbanks Census Area,AK,26.8,Non-metro,0.58,Moderate Concern
09/30/2021,53071,Walla Walla County,WA,54.7,Metro,0.68,High Concern
09/30/2021,29111,Lewis County,MO,30.4,Non-metro,0.45,Moderate Concern
09/30/2021,13321,Worth County,GA,15.6,Metro,0.74,High Concern
09/30/2021,50007,Chittenden County,VT,62.9,Metro,0.18,Very Low Concern
09/30/2021,30081,Ravalli County,MT,43.0,Non-metro,0.19,Very Low Concern
09/30/2021,47059,Greene County,TN,40.4,Non-metro,0.54,Moderate Concern
09/30/2021,20171,Scott County,KS,40.5,Non-metro,0.31,Low Concern
09/30/2021,44003,Kent County,RI,68.9,Metro,0.15,Very Low Concern
09/30/2021,51081,Greensville County,VA,33.2,Non-metro,0.81,Very High Concern
09/30/2021,5001,Arkansas County,AR,48.7,Non-metro,0.78,High Concern
09/30/2021,26053,Gogebic County,MI,55.7,Non-metro,0.4,Moderate Concern
09/30/2021,47101,Lewis County,TN,30.8,Non-metro,0.64,High Concern
09/30/2021,6017,El Dorado County,CA,54.6,Metro,0.18,Very Low Concern
09/30/2021,55015,Calumet County,WI,49.1,Metro,0.02,Very Low Concern
09/30/2021,41047,Marion County,OR,54.2,Metro,0.85,Very High Concern
09/30/2021,17057,Fulton County,IL,44.1,Non-metro,0.58,Moderate Concern
09/30/2021,30007,Broadwater County,MT,28.3,Non-metro,0.04,Very Low Concern
09/30/2021,17203,Woodford County,IL,46.1,Metro,0.02,Very Low Concern
09/30/2021,6089,Shasta County,CA,41.1,Metro,0.7,High Concern
09/30/2021,24510,Baltimore city,MD,54.7,Metro,0.83,Very High Concern
09/30/2021,20011,Bourbon County,KS,32.4,Non-metro,0.58,Moderate Concern
09/30/2021,17135,Montgomery County,IL,39.9,Non-metro,0.39,Low Concern
09/30/2021,47061,Grundy County,TN,23.9,Non-metro,0.87,Very High Concern
09/30/2021,26153,Schoolcraft County,MI,45.0,Non-metro,0.55,Moderate Concern
09/30/2021,39021,Champaign County,OH,39.0,Non-metro,0.3,Low Concern
09/30/2021,39083,Knox County,OH,37.7,Non-metro,0.29,Low Concern
09/30/2021,12017,Citrus County,FL,50.6,Metro,0.6,High Concern
09/30/2021,21013,Bell County,KY,40.1,Non-metro,0.89,Very High Concern
09/30/2021,5123,St. Francis County,AR,42.4,Non-metro,0.97,Very High Concern
09/30/2021,21111,Jefferson County,KY,58.9,Metro,0.57,Moderate Concern
09/30/2021,26121,Muskegon County,MI,46.9,Metro,0.7,High Concern
09/30/2021,26075,Jackson County,MI,45.3,Metro,0.55,Moderate Concern
09/30/2021,31045,Dawes County,NE,33.4,Non-metro,0.17,Very Low Concern
09/30/2021,53031,Jefferson County,WA,70.1,Non-metro,0.24,Low Concern
09/30/2021,16033,Clark County,ID,31.7,Non-metro,0.89,Very High Concern
09/30/2021,17021,Christian County,IL,39.1,Non-metro,0.24,Low Concern
09/30/2021,39135,Preble County,OH,37.3,Non-metro,0.17,Very Low Concern
09/30/2021,51177,Spotsylvania County,VA,41.5,Metro,0.22,Low Concern
09/30/2021,17157,Randolph County,IL,39.0,Non-metro,0.46,Moderate Concern
09/30/2021,20039,Decatur County,KS,35.4,Non-metro,0.16,Very Low Concern
09/30/2021,31025,Cass County,NE,51.6,Metro,0.01,Very Low Concern
09/30/2021,47013,Campbell County,TN,36.6,Metro,0.73,High Concern
09/30/2021,13157,Jackson County,GA,22.9,Non-metro,0.35,Low Concern
09/30/2021,31029,Chase County,NE,27.5,Non-metro,0.16,Very Low Concern
09/30/2021,21077,Gallatin County,KY,37.7,Metro,0.61,High Concern
09/30/2021,22029,Concordia Parish,LA,34.4,Non-metro,0.91,Very High Concern
09/30/2021,13121,Fulton County,GA,28.2,Metro,0.53,Moderate Concern
09/30/2021,31131,Otoe County,NE,48.7,Non-metro,0.23,Low Concern
09/30/2021,19189,Winnebago County,IA,46.6,Non-metro,0.21,Low Concern
09/30/2021,23005,Cumberland County,ME,75.8,Metro,0.14,Very Low Concern
09/30/2021,22041,Franklin Parish,LA,32.0,Non-metro,0.95,Very High Concern
09/30/2021,17047,Edwards County,IL,33.6,Non-metro,0.24,Low Concern
09/30/2021,20133,Neosho County,KS,22.5,Non-metro,0.66,High Concern
09/30/2021,36001,Albany County,NY,65.4,Metro,0.3,Low Concern
09/30/2021,29197,Schuyler County,MO,25.0,Non-metro,0.38,Low Concern
09/30/2021,19175,Union County,IA,45.4,Non-metro,0.45,Moderate Concern
09/30/2021,13003,Atkinson County,GA,15.8,Non-metro,0.96,Very High Concern
09/30/2021,39063,Hancock County,OH,44.6,Non-metro,0.21,Low Concern
09/30/2021,40091,McIntosh County,OK,47.9,Non-metro,0.78,High Concern
09/30/2021,27133,Rock County,MN,45.8,Non-metro,0.15,Very Low Concern
09/30/2021,19103,Johnson County,IA,63.9,Metro,0.27,Low Concern
09/30/2021,29171,Putnam County,MO,29.0,Non-metro,0.58,Moderate Concern
09/30/2021,17103,Lee County,IL,44.5,Non-metro,0.3,Low Concern
09/30/2021,1017,Chambers County,AL,26.6,Non-metro,0.74,High Concern
09/30/2021,31159,Seward County,NE,44.3,Metro,0.05,Very Low Concern
09/30/2021,55049,Iowa County,WI,61.7,Metro,0.01,Very Low Concern
09/30/2021,31097,Johnson County,NE,48.0,Non-metro,0.58,Moderate Concern
09/30/2021,25005,Bristol County,MA,55.8,Metro,0.52,Moderate Concern
09/30/2021,45035,Dorchester County,SC,44.4,Metro,0.42,Moderate Concern
09/30/2021,1065,Hale County,AL,52.2,Metro,0.96,Very High Concern
09/30/2021,29077,Greene County,MO,43.3,Metro,0.44,Moderate Concern
09/30/2021,20029,Cloud County,KS,41.1,Non-metro,0.27,Low Concern
09/30/2021,30023,Deer Lodge County,MT,51.3,Non-metro,0.47,Moderate Concern
09/30/2021,32510,Carson City,NV,56.3,Metro,0.84,Very High Concern
09/30/2021,51145,Powhatan County,VA,38.5,Metro,0.01,Very Low Concern
09/30/2021,55057,Juneau County,WI,46.0,Non-metro,0.38,Low Concern
09/30/2021,54067,Nicholas County,WV,29.7,Non-metro,0.54,Moderate Concern
09/30/2021,38077,Richland County,ND,44.9,Non-metro,0.12,Very Low Concern
09/30/2021,18063,Hendricks County,IN,63.8,Metro,0.08,Very Low Concern
09/30/2021,27081,Lincoln County,MN,42.8,Non-metro,0.07,Very Low Concern
09/30/2021,8051,Gunnison County,CO,60.5,Non-metro,0.14,Very Low Concern
09/30/2021,36071,Orange County,NY,56.2,Metro,0.55,Moderate Concern
09/30/2021,45023,Chester County,SC,38.1,Metro,0.74,High Concern
09/30/2021,28089,Madison County,MS,56.0,Metro,0.29,Low Concern
09/30/2021,28025,Clay County,MS,39.9,Non-metro,0.71,High Concern
09/30/2021,34033,Salem County,NJ,46.5,Metro,0.59,Moderate Concern
09/30/2021,51153,Prince William County,VA,61.2,Metro,0.3,Low Concern
09/30/2021,45065,McCormick County,SC,53.8,Non-metro,0.74,High Concern
09/30/2021,13317,Wilkes County,GA,16.2,Non-metro,0.76,High Concern
09/30/2021,8039,Elbert County,CO,31.8,Metro,0.0,Very Low Concern
09/30/2021,37151,Randolph County,NC,36.7,Metro,0.7,High Concern
09/30/2021,8005,Arapahoe County,CO,57.4,Metro,0.27,Low Concern
09/30/2021,29049,Clinton County,MO,40.9,Metro,0.16,Very Low Concern
09/30/2021,5015,Carroll County,AR,38.2,Non-metro,0.6,Moderate Concern
09/30/2021,31115,Loup County,NE,25.3,Non-metro,0.0,Very Low Concern
09/30/2021,5047,Franklin County,AR,42.5,Non-metro,0.59,Moderate Concern
09/30/2021,1071,Jackson County,AL,40.8,Non-metro,0.57,Moderate Concern
09/30/2021,16051,Jefferson County,ID,30.9,Metro,0.25,Low Concern
09/30/2021,55047,Green Lake County,WI,47.9,Non-metro,0.29,Low Concern
09/30/2021,37183,Wake County,NC,60.8,Metro,0.28,Low Concern
09/30/2021,27103,Nicollet County,MN,54.3,Metro,0.25,Low Concern
09/30/2021,27051,Grant County,MN,48.4,Non-metro,0.09,Very Low Concern
09/30/2021,37189,Watauga County,NC,47.3,Non-metro,0.41,Moderate Concern
09/30/2021,37049,Craven County,NC,49.4,Metro,0.81,Very High Concern
09/30/2021,32031,Washoe County,NV,56.0,Metro,0.53,Moderate Concern
09/30/2021,12059,Holmes County,FL,25.3,Non-metro,0.93,Very High Concern
09/30/2021,19041,Clay County,IA,46.5,Non-metro,0.34,Low Concern
09/30/2021,27097,Morrison County,MN,40.7,Non-metro,0.27,Low Concern
09/30/2021,22119,Webster Parish,LA,36.7,Metro,0.88,Very High Concern
09/30/2021,18069,Huntington County,IN,45.6,Non-metro,0.12,Very Low Concern
09/30/2021,46003,Aurora County,SD,41.5,Non-metro,0.27,Low Concern
09/30/2021,34017,Hudson County,NJ,64.4,Metro,0.64,High Concern
09/30/2021,19197,Wright County,IA,51.1,Non-metro,0.48,Moderate Concern
09/30/2021,8079,Mineral County,CO,70.0,Non-metro,0.03,Very Low Concern
09/30/2021,47017,Carroll County,TN,40.4,Non-metro,0.74,High Concern
09/30/2021,13171,Lamar County,GA,12.3,Metro,0.49,Moderate Concern
09/30/2021,6111,Ventura County,CA,61.3,Metro,0.48,Moderate Concern
09/30/2021,42021,Cambria County,PA,49.3,Metro,0.49,Moderate Concern
09/30/2021,42091,Montgomery County,PA,59.8,Metro,0.17,Very Low Concern
09/30/2021,18003,Allen County,IN,46.7,Metro,0.52,Moderate Concern
09/30/2021,21063,Elliott County,KY,29.2,Non-metro,0.72,High Concern
09/30/2021,18033,DeKalb County,IN,38.2,Non-metro,0.23,Low Concern
09/30/2021,42097,Northumberland County,PA,53.0,Non-metro,0.5,Moderate Concern
09/30/2021,21025,Breathitt County,KY,42.2,Non-metro,0.82,Very High Concern
09/30/2021,19029,Cass County,IA,52.3,Non-metro,0.2,Very Low Concern
09/30/2021,26157,Tuscola County,MI,38.9,Non-metro,0.4,Low Concern
09/30/2021,18129,Posey County,IN,42.6,Metro,0.01,Very Low Concern
09/30/2021,38067,Pembina County,ND,46.7,Non-metro,0.04,Very Low Concern
09/30/2021,20075,Hamilton County,KS,32.8,Non-metro,0.26,Low Concern
09/30/2021,41021,Gilliam County,OR,38.3,Non-metro,0.51,Moderate Concern
09/30/2021,22095,St. John the Baptist Parish,LA,49.8,Metro,0.75,High Concern
09/30/2021,6071,San Bernardino County,CA,47.0,Metro,0.9,Very High Concern
09/30/2021,5057,Hempstead County,AR,28.0,Non-metro,0.95,Very High Concern
09/30/2021,13035,Butts County,GA,12.4,Metro,0.77,High Concern
09/30/2021,26029,Charlevoix County,MI,57.5,Non-metro,0.1,Very Low Concern
09/30/2021,27009,Benton County,MN,33.8,Metro,0.43,Moderate Concern
09/30/2021,28031,Covington County,MS,43.3,Non-metro,0.79,High Concern
09/30/2021,40047,Garfield County,OK,41.6,Non-metro,0.59,Moderate Concern
09/30/2021,56031,Platte County,WY,35.0,Non-metro,0.1,Very Low Concern
09/30/2021,46099,Minnehaha County,SD,52.1,Metro,0.36,Low Concern
09/30/2021,27015,Brown County,MN,57.5,Non-metro,0.13,Very Low Concern
09/30/2021,51079,Greene County,VA,44.5,Metro,0.16,Very Low Concern
09/30/2021,28131,Stone County,MS,38.1,Non-metro,0.6,High Concern
09/30/2021,8033,Dolores County,CO,36.5,Non-metro,0.15,Very Low Concern
09/30/2021,13231,Pike County,GA,13.1,Metro,0.15,Very Low Concern
09/30/2021,16085,Valley County,ID,51.4,Non-metro,0.09,Very Low Concern
09/30/2021,38057,Mercer County,ND,33.1,Non-metro,0.1,Very Low Concern
09/30/2021,31091,Hooker County,NE,37.7,Non-metro,0.15,Very Low Concern
09/30/2021,28151,Washington County,MS,41.8,Non-metro,0.98,Very High Concern
09/30/2021,39097,Madison County,OH,44.3,Metro,0.34,Low Concern
09/30/2021,54061,Monongalia County,WV,15.6,Metro,0.41,Moderate Concern
09/30/2021,47105,Loudon County,TN,55.5,Metro,0.39,Low Concern
09/30/2021,19137,Montgomery County,IA,49.7,Non-metro,0.53,Moderate Concern
09/30/2021,8091,Ouray County,CO,56.9,Non-metro,0.02,Very Low Concern
09/30/2021,23017,Oxford County,ME,58.4,Non-metro,0.37,Low Concern
09/30/2021,5055,Greene County,AR,37.2,Non-metro,0.58,Moderate Concern
09/30/2021,55075,Marinette County,WI,44.5,Non-metro,0.3,Low Concern
09/30/2021,34041,Warren County,NJ,58.5,Metro,0.22,Low Concern
09/30/2021,46123,Tripp County,SD,30.6,Non-metro,0.34,Low Concern
09/30/2021,21001,Adair County,KY,33.6,Non-metro,0.71,High Concern
09/30/2021,55131,Washington County,WI,50.5,Metro,0.01,Very Low Concern
09/30/2021,34001,Atlantic County,NJ,56.4,Metro,0.79,High Concern
09/30/2021,46053,Gregory County,SD,37.2,Non-metro,0.28,Low Concern
09/30/2021,5143,Washington County,AR,46.0,Metro,0.67,High Concern
09/30/2021,55043,Grant County,WI,48.9,Non-metro,0.19,Very Low Concern
